id,num commits,branch files,avg branch files pc,commit files,avg commit files pc,branch locs added, branch locs removed,branch locs total,avg branch locs total pc,commit locs added, commit locs removed,commit locs total,avg commit locs total pc,branch hunks,avg branch hunks pc,commit hunks,avg commit hunks pc,num unique authors,num unique committers,commit start time,commit end time,commit time window,author start time, author end time,author time window
6314e2e15012c9db69f76e77a8bb1c437a7312b8...adb2fc498b6efa107e8b9473e065171135a446c6,1,1,1.0,1,1.0,12,0,12,12.0,12,0,12,12.0,1,1.0,1,1.0,1,1,2012-03-10 20:36:25,2012-03-10 20:36:25,0.0,2012-03-10 20:36:25,2012-03-10 20:36:25,0.0
6314e2e15012c9db69f76e77a8bb1c437a7312b8...2f677e1292605c21d867a91f987b1bfbb94df7da,1,2,2.0,2,2.0,6,1,7,7.0,6,1,7,7.0,2,2.0,2,2.0,1,1,2012-03-10 20:22:32,2012-03-10 20:22:32,0.0,2012-03-10 20:22:32,2012-03-10 20:22:32,0.0
adb2fc498b6efa107e8b9473e065171135a446c6...b59a4bf4d7cca990f913a18d4aedaf8b3598577e,2,2,1.0,2,1.0,24,3,27,13.5,24,3,27,13.5,6,3.0,6,3.0,1,1,2012-03-11 09:10:36,2012-03-11 09:15:35,0.0830555555556,2012-03-11 09:10:36,2012-03-11 09:15:35,0.0830555555556
e2a13e35d681b9dd13700a49306c00031ae7d038...abfa87dc9176114c869647bbaf504535b93ff5bc,5,3,0.6,3,0.6,133,58,191,38.2,138,63,201,40.2,23,4.6,29,5.8,1,1,2012-03-10 22:36:08,2012-03-10 23:24:41,0.809166666667,2012-03-10 22:36:08,2012-03-10 23:24:41,0.809166666667
8220ab9393a9b135b6171d700e7c5f9167379420...9ccb39dc8edb605e68c671494ec34163d9759cdf,27,4,0.148148148148,4,0.148148148148,949,492,1441,53.3703703704,1110,653,1763,65.2962962963,164,6.07407407407,290,10.7407407407,1,1,2012-03-12 21:51:07,2012-05-05 11:59:32,1286.14027778,2012-03-12 21:51:07,2012-05-05 11:59:32,1286.14027778
9ccb39dc8edb605e68c671494ec34163d9759cdf...d9acb3da1b22941b65cf84f963fedf96fae9e497,2,1,0.5,1,0.5,18,0,18,9.0,19,1,20,10.0,1,0.5,2,1.0,1,1,2012-09-29 01:09:48,2012-09-29 01:16:53,0.118055555556,2012-09-29 01:09:48,2012-09-29 01:16:53,0.118055555556
9ccb39dc8edb605e68c671494ec34163d9759cdf...a021851e40d58ab3a85cdf5e8085c10ffe51aa85,1,1,1.0,1,1.0,5,0,5,5.0,5,0,5,5.0,1,1.0,1,1.0,1,1,2012-09-08 14:58:19,2012-09-08 14:58:19,0.0,2012-09-08 14:58:19,2012-09-08 14:58:19,0.0
562532949f4e63f3625f98910b01eecee0146995...7a6e73d03b2a46444ea0c827ec793107bfcf7bf3,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2012-11-26 12:54:33,2012-11-26 12:54:33,0.0,2012-11-26 12:54:33,2012-11-26 12:54:33,0.0
ab44798b081997319f4207dabbb052736acfc512...1fe4041f0527e996c4cb6157a10d819b34ff7697,2,1,0.5,1,0.5,67,67,134,67.0,67,67,134,67.0,64,32.0,64,32.0,1,1,2013-01-12 17:24:55,2013-01-12 17:25:39,0.0122222222222,2013-01-12 17:24:55,2013-01-12 17:25:39,0.0122222222222
08f569060ad57423ee6b01a4612146414d1c577d...950bc935e6c08890930cc8432b3609ec72144374,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-05-14 14:14:21,2013-05-14 14:14:21,0.0,2013-05-14 14:14:21,2013-05-14 14:14:21,0.0
08f569060ad57423ee6b01a4612146414d1c577d...f0c9da4ca83b5f6050adbe321dedfefffa335127,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-03-25 03:04:09,2013-03-25 03:04:09,0.0,2013-03-25 03:04:09,2013-03-25 03:04:09,0.0
