id,num commits,branch files,avg branch files pc,commit files,avg commit files pc,branch locs added, branch locs removed,branch locs total,avg branch locs total pc,commit locs added, commit locs removed,commit locs total,avg commit locs total pc,branch hunks,avg branch hunks pc,commit hunks,avg commit hunks pc,num unique authors,num unique committers,commit start time,commit end time,commit time window,author start time, author end time,author time window
201816d8c541e3b93d9a955af680999b6f690a38...28ce15979f69903f2fe1187705b190968757ddf7,12,10,0.833333333333,10,0.833333333333,149,56,205,17.0833333333,149,56,205,17.0833333333,34,2.83333333333,35,2.91666666667,3,1,2010-01-15 15:49:18,2010-01-23 17:20:53,193.526388889,2010-01-15 15:49:18,2010-01-23 17:13:46,193.407777778
28ce15979f69903f2fe1187705b190968757ddf7...f6ec9d54d11432b91577addab6e613fb1f7a5203,1,2,2.0,2,2.0,9,4,13,13.0,9,4,13,13.0,3,3.0,3,3.0,1,1,2010-01-23 17:52:32,2010-01-23 17:52:32,0.0,2010-01-23 17:52:32,2010-01-23 17:52:32,0.0
28ce15979f69903f2fe1187705b190968757ddf7...2c28f229e5eb49f1469fd36ee979529a492f0f42,3,4,1.33333333333,4,1.33333333333,40,15,55,18.3333333333,42,17,59,19.6666666667,10,3.33333333333,12,4.0,1,1,2010-01-23 17:25:22,2010-01-23 17:26:35,0.0202777777778,2010-01-19 19:52:35,2010-01-21 15:18:54,43.4386111111
8ea634fd07afb58c6eac3ef994adf562292fafe7...d74389997106b02cf513f573a0d7197ecc511514,53,23,0.433962264151,23,0.433962264151,3824,1862,5686,107.283018868,3935,1973,5908,111.471698113,594,11.2075471698,697,13.1509433962,7,1,2010-01-23 21:37:12,2010-02-06 00:58:08,315.348888889,2010-01-23 21:37:12,2010-02-06 00:58:08,315.348888889
d74389997106b02cf513f573a0d7197ecc511514...75bb2d6e510a3c048a42ce673e9655fa779eacd5,1,1,1.0,1,1.0,2,2,4,4.0,2,2,4,4.0,2,2.0,2,2.0,1,1,2010-02-08 16:31:01,2010-02-08 16:31:01,0.0,2010-02-08 16:31:01,2010-02-08 16:31:01,0.0
d74389997106b02cf513f573a0d7197ecc511514...3c5b1ca03ba6ca8504e7ba1c61c4d639814f4233,2,3,1.5,3,1.5,4,4,8,4.0,4,4,8,4.0,4,2.0,4,2.0,2,1,2010-02-06 02:50:57,2010-02-06 03:46:44,0.929722222222,2010-02-05 17:31:49,2010-02-06 02:43:10,9.18916666667
fec02aa5cb01fc865c69120d88a2eed541a21f0e...9e06903a99caf5619d0db858ed3d24f0e6ee15db,31,17,0.548387096774,17,0.548387096774,390,232,622,20.064516129,417,259,676,21.8064516129,138,4.45161290323,159,5.12903225806,2,1,2010-02-09 04:28:15,2010-02-26 17:35:04,421.113611111,2010-02-09 04:28:15,2010-02-26 17:35:04,421.113611111
9e06903a99caf5619d0db858ed3d24f0e6ee15db...7d5da0ee030b1962ff1ff57b0221a02dfdc2886a,1,1,1.0,1,1.0,2,1,3,3.0,2,1,3,3.0,1,1.0,1,1.0,1,1,2010-02-27 07:31:33,2010-02-27 07:31:33,0.0,2010-02-27 07:31:33,2010-02-27 07:31:33,0.0
9e06903a99caf5619d0db858ed3d24f0e6ee15db...a45372a4c5cfd33c4ff12b145bd79fec2fe0d382,2,3,1.5,3,1.5,50,5,55,27.5,52,7,59,29.5,7,3.5,8,4.0,1,1,2010-02-27 01:01:19,2010-02-27 14:02:13,13.015,2010-02-27 01:01:19,2010-02-27 14:02:13,13.015
42568db4c414d4435f2f7e89be87d66645c42e1c...ba8938d444b9a49bdfb27213826ba108145c2e50,24,23,0.958333333333,23,0.958333333333,6081,387,6468,269.5,6103,409,6512,271.333333333,188,7.83333333333,209,8.70833333333,2,2,2010-02-27 14:49:58,2010-03-11 15:49:19,288.989166667,2010-02-27 14:49:58,2010-03-11 15:49:19,288.989166667
